ID,Timestamp,Multiplier,Color,Band,Points,Ingest Method
57616,2026-07-28T19:39:13.338+00:00,1.47,rgb(52, 180, 255),floor,116.674,file
57612,2026-07-28T19:38:58.230+00:00,1.23,rgb(52, 180, 255),floor,108.96,file
57609,2026-07-28T19:38:45.098+00:00,1.01,rgb(52, 180, 255),dust,100.431,file
57606,2026-07-28T19:38:32.874+00:00,1.28,rgb(52, 180, 255),floor,110.684,file
57602,2026-07-28T19:38:18.792+00:00,2.06,rgb(145, 62, 248),base,131.279,file
57598,2026-07-28T19:37:58.690+00:00,1.1,rgb(52, 180, 255),dust,104.125,file
57595,2026-07-28T19:37:46.501+00:00,2.31,rgb(145, 62, 248),base,136.237,file
57590,2026-07-28T19:37:24.438+00:00,1.24,rgb(52, 180, 255),floor,109.31,file
57587,2026-07-28T19:37:10.243+00:00,1.99,rgb(52, 180, 255),low,129.783,file
57584,2026-07-28T19:36:49.988+00:00,1.91,rgb(52, 180, 255),low,128.007,file
57579,2026-07-28T19:36:30.858+00:00,23.68,rgb(192, 23, 180),moonshot,236.968,file
57570,2026-07-28T19:35:40.990+00:00,1.73,rgb(52, 180, 255),low,123.723,file
57566,2026-07-28T19:35:22.823+00:00,1.32,rgb(52, 180, 255),floor,112.016,file
57563,2026-07-28T19:35:07.497+00:00,3.48,rgb(145, 62, 248),mid,153.973,file
57558,2026-07-28T19:34:40.304+00:00,2.42,rgb(145, 62, 248),base,138.25,file
57553,2026-07-28T19:34:17.094+00:00,1.19,rgb(52, 180, 255),dust,107.529,file
57550,2026-07-28T19:34:03.952+00:00,4.67,rgb(145, 62, 248),mid,166.703,file
57543,2026-07-28T19:33:32.708+00:00,2.2,rgb(145, 62, 248),base,134.125,file
57539,2026-07-28T19:33:12.525+00:00,1.75,rgb(52, 180, 255),low,124.221,file
57535,2026-07-28T19:32:53.320+00:00,3.6,rgb(145, 62, 248),mid,155.44,file
57531,2026-07-28T19:32:27.077+00:00,2.15,rgb(145, 62, 248),base,133.13,file
57526,2026-07-28T19:32:06.882+00:00,2.02,rgb(145, 62, 248),base,130.431,file
57522,2026-07-28T19:31:45.728+00:00,1.87,rgb(52, 180, 255),low,127.091,file
57518,2026-07-28T19:31:26.680+00:00,1,rgb(52, 180, 255),dust,100,file
57515,2026-07-28T19:31:15.420+00:00,2.31,rgb(145, 62, 248),base,136.237,file
57511,2026-07-28T19:30:53.224+00:00,1.19,rgb(52, 180, 255),dust,107.529,file
57507,2026-07-28T19:30:38.058+00:00,5,rgb(145, 62, 248),high,169.658,file
57501,2026-07-28T19:30:06.739+00:00,6.94,rgb(145, 62, 248),high,183.848,file
57493,2026-07-28T19:29:31.510+00:00,5.34,rgb(145, 62, 248),high,172.505,file
57488,2026-07-28T19:29:01.041+00:00,1.44,rgb(52, 180, 255),floor,115.782,file
57485,2026-07-28T19:28:44.702+00:00,1.93,rgb(52, 180, 255),low,128.458,file
57481,2026-07-28T19:28:24.383+00:00,1.23,rgb(52, 180, 255),floor,108.96,file
57478,2026-07-28T19:28:10.275+00:00,1.69,rgb(52, 180, 255),low,122.711,file
57474,2026-07-28T19:27:51.186+00:00,1.74,rgb(52, 180, 255),low,123.973,file
57470,2026-07-28T19:27:32.904+00:00,2.47,rgb(145, 62, 248),base,139.135,file
57465,2026-07-28T19:27:09.674+00:00,3.29,rgb(145, 62, 248),mid,151.543,file
57460,2026-07-28T19:26:44.977+00:00,1.21,rgb(52, 180, 255),floor,108.25,file
57457,2026-07-28T19:26:30.715+00:00,1.27,rgb(52, 180, 255),floor,110.345,file
57453,2026-07-28T19:26:15.359+00:00,1.56,rgb(52, 180, 255),low,119.246,file
57449,2026-07-28T19:25:57.250+00:00,22.26,rgb(192, 23, 180),moonshot,234.291,file
57441,2026-07-28T19:25:08.900+00:00,8.16,rgb(145, 62, 248),high,190.857,file
57433,2026-07-28T19:24:31.318+00:00,4.89,rgb(145, 62, 248),mid,168.695,file
57427,2026-07-28T19:24:01.836+00:00,1,rgb(52, 180, 255),dust,100,file
57424,2026-07-28T19:23:49.560+00:00,2.21,rgb(145, 62, 248),base,134.321,file
57420,2026-07-28T19:23:28.304+00:00,1.73,rgb(52, 180, 255),low,123.723,file
57416,2026-07-28T19:23:09.975+00:00,1.31,rgb(52, 180, 255),floor,111.687,file
57413,2026-07-28T19:22:54.783+00:00,2.11,rgb(145, 62, 248),base,132.317,file
57408,2026-07-28T19:22:33.370+00:00,1.25,rgb(52, 180, 255),floor,109.658,file
57405,2026-07-28T19:22:18.291+00:00,1.31,rgb(52, 180, 255),floor,111.687,file
57402,2026-07-28T19:22:03.246+00:00,1.23,rgb(52, 180, 255),floor,108.96,file
57398,2026-07-28T19:21:48.039+00:00,21.48,rgb(192, 23, 180),moonshot,232.748,file
57389,2026-07-28T19:21:00.224+00:00,1,rgb(52, 180, 255),dust,100,file
57386,2026-07-28T19:20:47.883+00:00,1.77,rgb(52, 180, 255),low,124.712,file
57383,2026-07-28T19:20:29.669+00:00,5.36,rgb(145, 62, 248),high,172.667,file
57377,2026-07-28T19:19:58.198+00:00,2.29,rgb(145, 62, 248),base,135.86,file
57373,2026-07-28T19:19:37.867+00:00,1.12,rgb(52, 180, 255),dust,104.905,file
57370,2026-07-28T19:19:24.704+00:00,1.39,rgb(52, 180, 255),floor,114.253,file
57366,2026-07-28T19:19:07.526+00:00,97.38,rgb(192, 23, 180),mega,298.167,file
57355,2026-07-28T19:18:01.519+00:00,3.21,rgb(145, 62, 248),mid,150.477,file
57349,2026-07-28T19:17:36.329+00:00,4.92,rgb(145, 62, 248),mid,168.96,file
57343,2026-07-28T19:17:05.134+00:00,2.37,rgb(145, 62, 248),base,137.347,file
57339,2026-07-28T19:16:44.950+00:00,1.22,rgb(52, 180, 255),floor,108.606,file
57335,2026-07-28T19:16:30.793+00:00,1.23,rgb(52, 180, 255),floor,108.96,file
57332,2026-07-28T19:16:16.733+00:00,1.68,rgb(52, 180, 255),low,122.454,file
57328,2026-07-28T19:15:59.475+00:00,2.36,rgb(145, 62, 248),base,137.164,file
57323,2026-07-28T19:15:36.161+00:00,10.84,rgb(192, 23, 180),ignition,203.149,file
57315,2026-07-28T19:14:57.167+00:00,5.66,rgb(145, 62, 248),high,175.024,file
57310,2026-07-28T19:14:25.659+00:00,1.03,rgb(52, 180, 255),dust,101.279,file
57307,2026-07-28T19:14:13.527+00:00,3.14,rgb(145, 62, 248),mid,149.523,file
57302,2026-07-28T19:13:49.113+00:00,1.12,rgb(52, 180, 255),dust,104.905,file
57300,2026-07-28T19:13:36.723+00:00,1.74,rgb(52, 180, 255),low,123.973,file
57295,2026-07-28T19:13:18.534+00:00,1,rgb(52, 180, 255),dust,100,file
57293,2026-07-28T19:13:07.507+00:00,1.43,rgb(52, 180, 255),floor,115.48,file
57289,2026-07-28T19:12:51.393+00:00,1.11,rgb(52, 180, 255),dust,104.517,file
57287,2026-07-28T19:12:38.066+00:00,7.85,rgb(145, 62, 248),high,189.181,file
57279,2026-07-28T19:12:02.344+00:00,2.14,rgb(145, 62, 248),base,132.928,file
57275,2026-07-28T19:11:42.259+00:00,1.03,rgb(52, 180, 255),dust,101.279,file
57272,2026-07-28T19:11:28.811+00:00,1.05,rgb(52, 180, 255),dust,102.112,file
